0.396,-1.42,2.16
0.398,-1.48,2.22
0.4,-1.4,2.18
0.402,-1.46,2.22
0.404,-1.4,2.22
0.406,-1.46,2.18
0.40800000000000003,-1.4,2.22
0.41000000000000003,-1.46,2.18
0.41200000000000003,-1.44,2.22
0.41400000000000003,-1.38,2.16
0.41600000000000004,-1.44,2.16
0.418,-1.38,2.22
0.42,-1.42,2.18
0.422,-1.38,2.22
0.424,-1.38,2.2
0.426,-1.42,2.24
0.428,-1.36,2.22
0.43,-1.42,2.16
0.432,-1.4,2.2
0.434,-1.36,2.16
0.436,-1.4,2.16
0.438,-1.34,2.22
0.44,-1.38,2.18
0.442,-1.34,2.24
0.444,-1.34,2.18
0.446,-1.38,2.24
0.448,-1.38,2.22
0.45,-1.32,2.18
0.452,-1.36,2.22
0.454,-1.32,2.16
0.456,-1.36,2.16
0.458,-1.3,2.22
0.46,-1.36,2.18
0.462,-1.3,2.24
0.464,-1.28,2.24
0.466,-1.34,2.18
0.468,-1.28,2.22
0.47000000000000003,-1.34,2.18
0.47200000000000003,-1.3,2.2
0.47400000000000003,-1.24,2.16
0.47600000000000003,-1.24,2.16
0.47800000000000004,-1.32,2.22
0.48,-1.3,2.18
0.482,-1.22,2.24
0.484,-1.22,2.2
0.486,-1.28,2.24
0.488,-1.28,2.22
0.49,-1.2,2.18
0.492,-1.2,2.22
0.494,-1.24,2.16
0.496,-1.24,2.16
0.498,-1.18,2.22
0.5,-1.22,2.18
0.502,-1.16,2.22
0.504,-1.22,2.2
0.506,-1.16,2.24
0.508,-1.16,2.22
0.51,-1.2,2.18
0.512,-1.18,2.22
0.514,-1.14,2.16
0.516,-1.18,2.16
0.518,-1.12,2.22
0.52,-1.12,2.22
0.522,-1.16,2.18
0.524,-1.14,2.24
0.526,-1.1,2.18
0.528,-1.14,2.22
0.53,-1.08,2.18
0.532,-1.12,2.22
0.534,-1.06,2.16
0.536,-1.06,2.16
0.538,-1.12,2.22
0.54,-1.1,2.18
0.542,-1.04,2.24
0.544,-1.02,2.24
0.546,-1.08,2.18
0.548,-1.0,2.24
0.55,-1.08,2.18
0.552,-1.04,2.22
0.554,-1.0,2.16
0.556,-0.98,2.16
0.558,-1.04,2.22
0.56,-1.02,2.18
0.562,-0.96,2.24
0.5640000000000001,-1.0,2.24
0.5660000000000001,-0.96,2.18
0.5680000000000001,-1.0,2.18
0.5700000000000001,-0.94,2.22
0.5720000000000001,-0.98,2.22
0.5740000000000001,-0.94,2.16
0.5760000000000001,-0.92,2.16
0.578,-0.98,2.22
0.58,-0.96,2.18
0.582,-0.9,2.24
0.584,-0.94,2.24
0.586,-0.88,2.18
0.588,-0.94,2.22
0.59,-0.88,2.18
0.592,-0.92,2.18
0.594,-0.86,2.22
0.596,-0.86,2.16
0.598,-0.92,2.22
0.6,-0.9,2.18
0.602,-0.84,2.24
0.604,-0.84,2.18
0.606,-0.88,2.24
0.608,-0.88,2.24
0.61,-0.8,2.18
0.612,-0.8,2.22
0.614,-0.86,2.16
0.616,-0.78,2.16
0.618,-0.84,2.22
0.62,-0.82,2.18
0.622,-0.78,2.24
0.624,-0.8,2.24
0.626,-0.76,2.18
0.628,-0.74,2.22
0.63,-0.8,2.16
0.632,-0.78,2.22
0.634,-0.72,2.16
0.636,-0.72,2.16
0.638,-0.78,2.22
0.64,-0.76,2.18
0.642,-0.7,2.24
0.644,-0.7,2.24
0.646,-0.74,2.2
0.648,-0.68,2.24
0.65,-0.74,2.18
0.652,-0.72,2.2
0.654,-0.66,2.16
0.656,-0.66,2.16
0.658,-0.7,2.22
0.66,-0.7,2.18
0.662,-0.64,2.24
0.664,-0.68,2.24
0.666,-0.62,2.2
0.668,-0.62,2.22
0.67,-0.68,2.18
0.672,-0.66,2.22
0.674,-0.6,2.16
0.676,-0.64,2.16
0.678,-0.58,2.22
0.68,-0.62,2.18
0.682,-0.56,2.24
0.684,-0.6,2.2
0.686,-0.56,2.24
0.6880000000000001,-0.54,2.22
0.6900000000000001,-0.6,2.18
0.6920000000000001,-0.58,2.22
0.6940000000000001,-0.52,2.16
0.6960000000000001,-0.52,2.16
0.6980000000000001,-0.56,2.22
0.7000000000000001,-0.56,2.18
0.7020000000000001,-0.5,2.24
0.704,-0.54,2.24
0.706,-0.5,2.18
0.708,-0.54,2.22
0.71,-0.48,2.18
0.712,-0.48,2.22
0.714,-0.52,2.16
0.716,-0.52,2.16
0.718,-0.46,2.22
0.72,-0.46,2.18
0.722,-0.5,2.24
0.724,-0.44,2.2
0.726,-0.48,2.24
0.728,-0.48,2.22
0.73,-0.44,2.18
0.732,-0.46,2.16
0.734,-0.42,2.22
0.736,-0.46,2.16
0.738,-0.4,2.22
0.74,-0.4,2.18
0.742,-0.44,2.24
0.744,-0.44,2.24
0.746,-0.38,2.18
0.748,-0.36,2.22
0.75,-0.42,2.18
0.752,-0.42,2.22
0.754,-0.34,2.16
0.756,-0.34,2.16
0.758,-0.4,2.22
0.76,-0.38,2.18
0.762,-0.32,2.24
0.764,-0.36,2.2
0.766,-0.32,2.24
0.768,-0.32,2.24
0.77,-0.38,2.18
0.772,-0.34,2.22
0.774,-0.3,2.16
0.776,-0.3,2.16
0.778,-0.36,2.22
0.78,-0.34,2.18
0.782,-0.28,2.24
0.784,-0.34,2.24
0.786,-0.28,2.18
0.788,-0.28,2.22
0.79,-0.34,2.18
0.792,-0.28,2.22
0.794,-0.32,2.16
0.796,-0.26,2.16
0.798,-0.32,2.22
0.8,-0.3,2.18
0.802,-0.26,2.24
0.804,-0.3,2.2
0.806,-0.24,2.24
0.808,-0.24,2.22
0.81,-0.3,2.18
0.812,-0.28,2.22
0.8140000000000001,-0.22,2.16
0.8160000000000001,-0.22,2.16
0.8180000000000001,-0.26,2.22
0.8200000000000001,-0.26,2.18
0.8220000000000001,-0.2,2.24
0.8240000000000001,-0.24,2.2
0.8260000000000001,-0.2,2.24
0.8280000000000001,-0.24,2.18
0.8300000000000001,-0.18,2.24
0.8320000000000001,-0.22,2.22
0.834,-0.18,2.16
0.836,-0.22,2.16
0.838,-0.16,2.22
0.84,-0.2,2.18
0.842,-0.14,2.24
0.844,-0.14,2.24
0.846,-0.2,2.18
0.848,-0.18,2.22
0.85,-0.12,2.18
0.852,-0.16,2.2
0.854,-0.12,2.16
0.856,-0.16,2.16
0.858,-0.1,2.22
0.86,-0.14,2.18
0.862,-0.1,2.24
0.864,-0.14,2.24
0.866,-0.08,2.2
0.868,-0.08,2.24
0.87,-0.14,2.18
0.872,-0.12,2.22
0.874,-0.08,2.16
0.876,-0.12,2.16
0.878,-0.06,2.22
0.88,-0.1,2.18
0.882,-0.06,2.24
0.884,-0.1,2.24
0.886,-0.04,2.18
0.888,-0.04,2.22
0.89,-0.1,2.18
0.892,-0.04,2.22
0.894,-0.08,2.16
0.896,-0.02,2.16
0.898,-0.08,2.22
0.9,-0.06,2.18
0.902,-0.02,2.24
0.904,-0.06,2.24
0.906,0.0,2.18
0.908,0.0,2.22
0.91,-0.06,2.18
0.912,-0.04,2.22
0.914,0.02,2.16
0.916,-0.02,2.16
0.918,0.02,2.22
0.92,-0.02,2.18
0.922,0.04,2.24
0.924,0.04,2.2
0.926,0.0,2.24
0.928,0.04,2.24
0.93,-0.02,2.18
0.932,0.02,2.22
0.934,0.06,2.16
0.936,0.02,2.22
0.9380000000000001,0.08,2.16
0.9400000000000001,0.04,2.18
0.9420000000000001,0.1,2.24
0.9440000000000001,0.06,2.24
0.9460000000000001,0.1,2.18
0.9480000000000001,0.1,2.22
0.9500000000000001,0.04,2.18
0.9520000000000001,0.06,2.22
0.9540000000000001,0.12,2.16
0.9560000000000001,0.08,2.16
0.9580000000000001,0.12,2.22
0.96,0.08,2.18
0.962,0.14,2.24
0.964,0.14,2.24
0.966,0.1,2.2
0.968,0.14,2.22
0.97,0.08,2.18
0.972,0.1,2.22
0.974,0.16,2.16
0.976,0.16,2.16
0.978,0.1,2.22
0.98,0.12,2.18
0.982,0.16,2.24
0.984,0.14,2.24
0.986,0.18,2.18
0.988,0.18,2.22
0.99,0.12,2.18
0.992,0.14,2.22
0.994,0.18,2.16
0.996,0.2,2.16
0.998,0.14,2.22
1.0,0.16,2.18
1.002,0.2,2.24
1.004,0.2,2.2
1.006,0.14,2.24
1.008,0.16,2.22
1.01,0.2,2.18
1.012,0.22,2.22
1.014,0.16,2.16
1.016,0.22,2.16
1.018,0.16,2.22
1.02,0.18,2.18
1.022,0.22,2.24
1.024,0.22,2.24
1.026,0.18,2.2
1.028,0.24,2.22
1.03,0.18,2.18
1.032,0.2,2.22
1.034,0.24,2.16
1.036,0.2,2.16
1.038,0.24,2.22
1.04,0.2,2.18
1.042,0.24,2.24
1.044,0.24,2.24
1.046,0.2,2.2
1.048,0.18,2.24
1.05,0.26,2.18
1.052,0.2,2.2
1.054,0.26,2.16
1.056,0.22,2.16
1.058,0.26,2.22
1.06,0.22,2.18
1.062,0.28,2.24
1.064,0.22,2.24
1.066,0.28,2.18
1.068,0.24,2.22
1.07,0.3,2.18
1.072,0.3,2.16
1.074,0.24,2.2
1.076,0.3,2.16
1.078,0.24,2.22
1.08,0.3,2.18
1.082,0.24,2.24
1.084,0.26,2.2
1.086,0.32,2.24
1.088,0.32,2.22
1.09,0.26,2.18
1.092,0.32,2.22
1.094,0.26,2.16
1.096,0.32,2.16
1.098,0.26,2.22
1.1,0.28,2.18
1.102,0.32,2.24
1.104,0.28,2.24
1.106,0.32,2.18
1.108,0.32,2.22
1.11,0.26,2.18
1.112,0.32,2.22
1.114,0.28,2.16
1.116,0.28,2.16
1.118,0.34,2.22
1.12,0.3,2.18
1.122,0.34,2.24
1.124,0.3,2.24
1.1260000000000001,0.34,2.2
1.1280000000000001,0.3,2.18
1.1300000000000001,0.36,2.24
1.1320000000000001,0.32,2.22
1.1340000000000001,0.36,2.16
1.1360000000000001,0.36,2.16
1.1380000000000001,0.3,2.22
1.1400000000000001,0.36,2.18
1.1420000000000001,0.32,2.24
1.1440000000000001,0.32,2.24
1.1460000000000001,0.36,2.2
1.1480000000000001,0.38,2.22
1.1500000000000001,0.32,2.18
1.1520000000000001,0.38,2.16
1.154,0.34,2.22
1.156,0.38,2.16
1.158,0.32,2.22
1.16,0.34,2.18
1.162,0.38,2.24
1.164,0.34,2.24
1.166,0.4,2.18
1.168,0.34,2.22
1.17,0.4,2.18
1.172,0.4,2.22
1.174,0.34,2.16
1.176,0.4,2.16
1.178,0.34,2.22
1.18,0.36,2.18
1.182,0.4,2.24
1.184,0.36,2.24
1.186,0.42,2.18
1.188,0.42,2.22
1.19,0.36,2.18
1.192,0.42,2.22
1.194,0.38,2.16
1.196,0.42,2.16
1.198,0.36,2.22
1.2,0.42,2.18
1.202,0.38,2.24
1.204,0.4,2.24
1.206,0.44,2.18
1.208,0.44,2.24
1.21,0.38,2.18
1.212,0.44,2.22
1.214,0.4,2.16
1.216,0.44,2.16
1.218,0.38,2.22
1.22,0.44,2.18
1.222,0.4,2.24
1.224,0.44,2.24
1.226,0.4,2.18
1.228,0.44,2.22
1.23,0.38,2.18
1.232,0.4,2.22
1.234,0.46,2.16
1.236,0.46,2.16
1.238,0.4,2.22
1.24,0.46,2.18
1.242,0.42,2.24
1.244,0.42,2.24
1.246,0.46,2.18
1.248,0.46,2.24
1.25,0.4,2.18
1.252,0.46,2.22
1.254,0.42,2.16
1.256,0.42,2.16
1.258,0.48,2.22
1.26,0.42,2.18
1.262,0.48,2.24
1.264,0.48,2.24
1.266,0.42,2.18
1.268,0.48,2.22
1.27,0.42,2.18
1.272,0.48,2.22
1.274,0.44,2.16
1.276,0.48,2.16
1.278,0.44,2.22
1.28,0.48,2.22
1.282,0.44,2.18
1.284,0.44,2.24
1.286,0.5,2.18
1.288,0.5,2.22
1.29,0.44,2.18
1.292,0.5,2.22
1.294,0.46,2.16
1.296,0.52,2.16
1.298,0.44,2.22
1.3,0.46,2.18
1.302,0.52,2.24
1.304,0.52,2.2
1.306,0.46,2.24
1.308,0.52,2.22
1.31,0.46,2.18
1.312,0.48,2.22
1.314,0.52,2.16
1.316,0.48,2.16
1.318,0.52,2.22
1.32,0.46,2.18
1.322,0.54,2.24
1.324,0.54,2.24
1.326,0.5,2.18
1.328,0.48,2.22
1.33,0.54,2.18
1.332,0.5,2.2
1.334,0.56,2.16
1.336,0.5,2.16
1.338,0.56,2.22
1.34,0.52,2.18
1.342,0.56,2.24
1.344,0.52,2.24
1.346,0.56,2.18
1.348,0.56,2.22
1.35,0.5,2.18
1.352,0.52,2.16
1.354,0.56,2.22
1.356,0.58,2.16
1.358,0.5,2.22
1.36,0.52,2.18
1.362,0.58,2.24
1.364,0.54,2.24
1.366,0.58,2.18
1.368,0.58,2.22
1.37,0.52,2.18
1.372,0.58,2.22
1.374,0.54,2.16
1.3760000000000001,0.54,2.16
1.3780000000000001,0.6,2.22
1.3800000000000001,0.54,2.18
1.3820000000000001,0.6,2.24
1.3840000000000001,0.56,2.24
1.3860000000000001,0.6,2.18
1.3880000000000001,0.6,2.24
1.3900000000000001,0.54,2.18
1.3920000000000001,0.56,2.2
1.3940000000000001,0.6,2.16
1.3960000000000001,0.56,2.16
1.3980000000000001,0.6,2.22
1.4000000000000001,0.56,2.18
1.4020000000000001,0.62,2.24
1.4040000000000001,0.62,2.24
1.4060000000000001,0.56,2.18
1.408,0.62,2.22
1.41,0.56,2.18
1.412,0.58,2.22
1.414,0.62,2.16
1.416,0.62,2.16
1.418,0.56,2.22
1.42,0.58,2.18
1.422,0.62,2.22
1.424,0.58,2.24
1.426,0.62,2.18
1.428,0.62,2.22
1.43,0.56,2.18
1.432,0.58,2.22
1.434,0.62,2.16
1.436,0.62,2.16
1.438,0.56,2.22
1.44,0.62,2.18
1.442,0.58,2.24
1.444,0.62,2.24
1.446,0.58,2.18
1.448,0.62,2.24
1.45,0.56,2.18
1.452,0.62,2.22
1.454,0.58,2.16
1.456,0.62,2.16
1.458,0.56,2.22
1.46,0.62,2.18
1.462,0.58,2.24
1.464,0.62,2.24
1.466,0.58,2.18
1.468,0.62,2.24
1.47,0.58,2.18
1.472,0.62,2.16
1.474,0.58,2.22
1.476,0.64,2.16
1.478,0.58,2.22
1.48,0.6,2.18
1.482,0.64,2.24
1.484,0.64,2.18
1.486,0.6,2.24
1.488,0.58,2.22
1.49,0.64,2.18
1.492,0.6,2.22
1.494,0.64,2.16
1.496,0.64,2.16
1.498,0.58,2.22
1.5,0.64,2.18
1.502,0.6,2.24
1.504,0.6,2.24
1.506,0.64,2.2
1.508,0.64,2.22
1.51,0.6,2.18
1.512,0.64,2.22
1.514,0.6,2.16
1.516,0.66,2.16
1.518,0.6,2.22
1.52,0.6,2.18
1.522,0.66,2.24
1.524,0.66,2.24
1.526,0.6,2.18
1.528,0.6,2.22
1.53,0.66,2.18
1.532,0.62,2.22
1.534,0.66,2.16
1.536,0.66,2.16
1.538,0.6,2.22
1.54,0.62,2.22
1.542,0.66,2.18
1.544,0.66,2.24
1.546,0.62,2.18
1.548,0.66,2.24
1.55,0.6,2.18
1.552,0.62,2.22
1.554,0.66,2.16
1.556,0.66,2.16
1.558,0.6,2.22
1.56,0.62,2.18
1.562,0.68,2.24
1.564,0.68,2.2
1.566,0.62,2.24
1.568,0.66,2.22
1.57,0.62,2.18
1.572,0.62,2.22
1.574,0.66,2.16
1.576,0.66,2.16
1.578,0.62,2.22
1.58,0.62,2.18
1.582,0.68,2.24
1.584,0.64,2.24
1.586,0.68,2.18
1.588,0.68,2.22
1.59,0.62,2.18
1.592,0.64,2.22
1.594,0.68,2.16
1.596,0.68,2.18
1.598,0.62,2.22
1.6,0.64,2.18
1.602,0.68,2.24
1.604,0.64,2.2
1.606,0.68,2.24
1.608,0.68,2.22
1.61,0.64,2.18
1.612,0.68,2.22
1.614,0.64,2.16
1.616,0.68,2.16
1.618,0.62,2.22
1.62,0.68,2.22
1.622,0.64,2.18
1.624,0.64,2.2
1.6260000000000001,0.68,2.24
1.6280000000000001,0.62,2.22
1.6300000000000001,0.68,2.18
1.6320000000000001,0.64,2.22
1.6340000000000001,0.68,2.16
1.6360000000000001,0.68,2.16
1.6380000000000001,0.62,2.22
1.6400000000000001,0.68,2.18
1.6420000000000001,0.64,2.24
1.6440000000000001,0.64,2.24
1.6460000000000001,0.68,2.18
1.6480000000000001,0.68,2.22
1.6500000000000001,0.62,2.18
1.6520000000000001,0.64,2.22
1.6540000000000001,0.68,2.16
1.6560000000000001,0.68,2.16
1.6580000000000001,0.62,2.22
1.6600000000000001,0.68,2.18
1.6620000000000001,0.64,2.24
1.6640000000000001,0.64,2.2
1.666,0.68,2.24
1.668,0.68,2.24
1.67,0.62,2.18
1.672,0.68,2.22
1.674,0.64,2.16
1.676,0.64,2.16
1.678,0.7,2.22
1.68,0.66,2.18
1.682,0.7,2.24
1.684,0.64,2.24
1.686,0.7,2.18
1.688,0.68,2.24
1.69,0.64,2.18
1.692,0.66,2.22
1.694,0.7,2.16
1.696,0.7,2.16
1.698,0.64,2.22
1.7,0.66,2.18
1.702,0.7,2.24
1.704,0.68,2.24
1.706,0.64,2.18
1.708,0.68,2.22
1.71,0.64,2.18
1.712,0.68,2.22
1.714,0.64,2.16
1.716,0.68,2.16
1.718,0.62,2.22
1.72,0.68,2.18
1.722,0.64,2.24
1.724,0.68,2.24
1.726,0.64,2.18
1.728,0.68,2.22
1.73,0.62,2.18
1.732,0.64,2.18
1.734,0.68,2.22
1.736,0.68,2.22
1.738,0.62,2.16
1.74,0.64,2.18
1.742,0.68,2.24
1.744,0.64,2.24
1.746,0.68,2.18
1.748,0.68,2.22
1.75,0.62,2.18
1.752,0.64,2.16
1.754,0.68,2.22
1.756,0.68,2.16
1.758,0.62,2.22
1.76,0.68,2.18
1.762,0.62,2.24
1.764,0.62,2.24
1.766,0.68,2.18
1.768,0.66,2.24
1.77,0.62,2.18
1.772,0.62,2.22
1.774,0.66,2.16
1.776,0.66,2.22
1.778,0.62,2.16
1.78,0.62,2.18
1.782,0.66,2.24
1.784,0.66,2.24
1.786,0.62,2.2
1.788,0.66,2.22
1.79,0.6,2.18
1.792,0.66,2.22
1.794,0.6,2.18
1.796,0.66,2.16
1.798,0.6,2.22
1.8,0.62,2.18
1.802,0.66,2.22
1.804,0.66,2.2
1.806,0.6,2.24
1.808,0.62,2.22
1.81,0.66,2.18
1.812,0.62,2.22
1.814,0.66,2.16
1.816,0.66,2.16
1.818,0.6,2.22
1.82,0.66,2.18
1.822,0.62,2.24
1.824,0.66,2.18
1.826,0.62,2.24
1.828,0.66,2.22
1.83,0.62,2.18
1.832,0.66,2.22
1.834,0.62,2.16
1.836,0.66,2.16
1.838,0.6,2.22
1.84,0.66,2.18
1.842,0.62,2.24
1.844,0.66,2.2
1.846,0.62,2.24
1.848,0.66,2.22
1.85,0.62,2.18
1.852,0.62,2.22
1.854,0.68,2.16
1.856,0.68,2.16
1.858,0.62,2.22
1.86,0.68,2.18
1.862,0.62,2.24
1.864,0.68,2.2
1.866,0.64,2.24
1.868,0.68,2.22
1.87,0.64,2.18
1.872,0.68,2.22
1.874,0.64,2.16
1.8760000000000001,0.68,2.16
1.8780000000000001,0.62,2.22
1.8800000000000001,0.68,2.18
1.8820000000000001,0.64,2.24
1.8840000000000001,0.64,2.24
1.8860000000000001,0.68,2.18
1.8880000000000001,0.68,2.24
1.8900000000000001,0.62,2.18
1.8920000000000001,0.68,2.22
1.8940000000000001,0.64,2.16
1.8960000000000001,0.68,2.16
1.8980000000000001,0.62,2.22
1.9000000000000001,0.68,2.18
1.9020000000000001,0.64,2.24
1.9040000000000001,0.68,2.24
1.9060000000000001,0.64,2.2
1.9080000000000001,0.68,2.22
1.9100000000000001,0.62,2.18
1.9120000000000001,0.64,2.22
1.9140000000000001,0.7,2.16
1.9160000000000001,0.68,2.16
1.9180000000000001,0.62,2.22
1.92,0.64,2.18
1.922,0.7,2.24
1.924,0.7,2.2
1.926,0.64,2.24
1.928,0.7,2.24
1.93,0.64,2.18
1.932,0.66,2.22
1.934,0.7,2.16
1.936,0.7,2.22
1.938,0.64,2.16
1.94,0.7,2.18
1.942,0.66,2.24
1.944,0.7,2.2
1.946,0.66,2.24
1.948,0.7,2.22
1.95,0.66,2.18
1.952,0.7,2.18
1.954,0.66,2.22
1.956,0.72,2.16
1.958,0.66,2.22
1.96,0.7,2.18
1.962,0.66,2.24
1.964,0.7,2.2
1.966,0.66,2.24
1.968,0.7,2.22
1.97,0.66,2.18
1.972,0.7,2.2
1.974,0.66,2.16
1.976,0.7,2.16
1.978,0.66,2.22
1.98,0.7,2.18
1.982,0.66,2.24
1.984,0.7,2.2
1.986,0.66,2.24
1.988,0.7,2.22
1.99,0.64,2.18
1.992,0.7,2.22
1.994,0.66,2.16
1.996,0.66,2.16
1.998,0.7,2.22
2.0,0.66,2.18
2.0020000000000002,0.72,2.24
2.004,0.72,2.2
2.0060000000000002,0.66,2.24
2.008,0.72,2.22
2.0100000000000002,0.66,2.18
2.012,0.72,2.22
2.0140000000000002,0.66,2.16
2.016,0.72,2.16
2.0180000000000002,0.68,2.22
2.02,0.68,2.18
2.0220000000000002,0.74,2.22
2.024,0.68,2.2
2.0260000000000002,0.72,2.24
2.028,0.74,2.22
2.0300000000000002,0.66,2.18
2.032,0.7,2.22
2.0340000000000003,0.66,2.16
2.036,0.7,2.16
2.0380000000000003,0.66,2.22
2.04,0.7,2.18
2.0420000000000003,0.66,2.24
2.044,0.7,2.2
2.0460000000000003,0.66,2.24
2.048,0.7,2.24
2.05,0.66,2.18
2.052,0.66,2.22
2.054,0.72,2.16
2.056,0.7,2.16
2.058,0.64,2.22
2.06,0.7,2.18
2.062,0.66,2.24
2.064,0.7,2.2
2.066,0.66,2.24
2.068,0.7,2.24
2.07,0.66,2.18
2.072,0.7,2.22
2.074,0.66,2.16
2.076,0.7,2.16
2.078,0.66,2.22
2.08,0.7,2.18
2.082,0.66,2.24
2.084,0.7,2.24
2.086,0.66,2.18
2.088,0.7,2.18
2.09,0.66,2.24
2.092,0.66,2.22
2.094,0.72,2.16
2.096,0.7,2.16
2.098,0.66,2.22
2.1,0.66,2.18
2.102,0.7,2.24
2.104,0.7,2.24
2.106,0.66,2.18
2.108,0.7,2.24
